datetime,sym,price,size,side,orderid
2000-01-13 09:15:00.01,ANON013.SH,7.78,100.0,1,55
2000-01-13 09:15:00.01,ANON013.SH,8.85,1700.0,-1,184
2000-01-13 09:15:00.01,ANON013.SH,7.78,100.0,1,221
2000-01-13 09:15:00.01,ANON013.SH,7.78,100.0,1,292
2000-01-13 09:15:00.07,ANON013.SH,7.78,100.0,1,445
2000-01-13 09:15:00.08,ANON013.SH,7.82,100.0,1,666
2000-01-13 09:15:00.12,ANON013.SH,7.78,100.0,1,806
2000-01-13 09:15:00.12,ANON013.SH,7.78,100.0,1,1118
2000-01-13 09:15:00.12,ANON013.SH,7.78,100.0,1,1123
2000-01-13 09:15:00.27,ANON013.SH,7.78,100.0,1,1266
2000-01-13 09:15:00.27,ANON013.SH,7.78,100.0,1,1272
2000-01-13 09:15:00.29,ANON013.SH,7.78,100.0,1,1457
2000-01-13 09:15:00.29,ANON013.SH,7.82,200.0,1,1577
2000-01-13 09:15:00.29,ANON013.SH,7.82,100.0,1,1580
2000-01-13 09:15:00.29,ANON013.SH,7.82,200.0,1,1583
2000-01-13 09:15:00.32,ANON013.SH,8.79,500.0,-1,1832
2000-01-13 09:15:00.32,ANON013.SH,9.5,5000.0,-1,2000
2000-01-13 09:15:00.44,ANON013.SH,8.85,500.0,-1,2607
2000-01-13 09:15:00.44,ANON013.SH,8.73,500.0,-1,2611
2000-01-13 09:15:00.47,ANON013.SH,8.73,500.0,-1,3218
2000-01-13 09:15:00.47,ANON013.SH,8.64,1300.0,1,3450
2000-01-13 09:15:01.06,ANON013.SH,9.27,4800.0,-1,4086
2000-01-13 09:15:01.06,ANON013.SH,8.8,6000.0,-1,4144
2000-01-13 09:15:01.06,ANON013.SH,8.85,6000.0,-1,4160
2000-01-13 09:15:01.06,ANON013.SH,8.9,6000.0,-1,4161
2000-01-13 09:15:01.16,ANON013.SH,9.0,1000.0,-1,4334
2000-01-13 09:15:01.19,ANON013.SH,8.54,6000.0,1,4482
2000-01-13 09:15:01.3,ANON013.SH,8.99,600.0,-1,4745
2000-01-13 09:15:01.32,ANON013.SH,8.44,2400.0,1,4888
2000-01-13 09:15:01.35,ANON013.SH,9.49,50000.0,-1,4967
2000-01-13 09:15:01.35,ANON013.SH,9.4,200.0,-1,5443
2000-01-13 09:15:01.35,ANON013.SH,8.71,300.0,-1,5714
2000-01-13 09:15:01.35,ANON013.SH,8.88,1400.0,-1,5759
2000-01-13 09:15:01.35,ANON013.SH,8.89,300.0,-1,5806
2000-01-13 09:15:01.35,ANON013.SH,9.03,10000.0,-1,5846
2000-01-13 09:15:01.35,ANON013.SH,9.43,10000.0,-1,5866
