datetime,sym,price,size,side,orderid
2000-01-14 09:15:00.33,ANON014.SH,14.02,100.0,-1,1468
2000-01-14 09:15:00.93,ANON014.SH,12.8,1000.0,-1,3494
2000-01-14 09:15:01.44,ANON014.SH,13.7,2100.0,-1,6183
2000-01-14 09:15:01.44,ANON014.SH,12.1,1000.0,1,6520
2000-01-14 09:15:01.44,ANON014.SH,13.95,400.0,-1,6658
2000-01-14 09:15:01.77,ANON014.SH,13.88,400.0,-1,9851
2000-01-14 09:15:01.82,ANON014.SH,12.99,900.0,-1,9999
2000-01-14 09:15:01.82,ANON014.SH,12.01,700.0,1,10000
2000-01-14 09:15:02.17,ANON014.SH,13.5,1000.0,-1,14567
2000-01-14 09:15:02.17,ANON014.SH,14.0,2000.0,-1,14599
2000-01-14 09:15:02.27,ANON014.SH,12.37,300.0,1,16869
2000-01-14 09:15:02.39,ANON014.SH,13.22,400.0,-1,19049
2000-01-14 09:15:02.53,ANON014.SH,12.88,300.0,-1,19196
2000-01-14 09:15:02.53,ANON014.SH,13.03,300.0,-1,19205
2000-01-14 09:15:02.53,ANON014.SH,13.13,300.0,-1,19211
2000-01-14 09:15:02.66,ANON014.SH,14.03,2000.0,-1,21629
2000-01-14 09:15:02.66,ANON014.SH,13.73,1000.0,-1,21630
2000-01-14 09:15:02.66,ANON014.SH,13.53,500.0,-1,21631
2000-01-14 09:15:02.66,ANON014.SH,13.33,500.0,-1,21653
2000-01-14 09:15:02.66,ANON014.SH,13.13,500.0,-1,21668
2000-01-14 09:15:02.66,ANON014.SH,12.55,600.0,1,21769
2000-01-14 09:15:02.66,ANON014.SH,13.03,500.0,-1,21807
2000-01-14 09:15:02.92,ANON014.SH,12.2,1300.0,1,25009
2000-01-14 09:15:03.2,ANON014.SH,14.03,2000.0,-1,30220
2000-01-14 09:15:03.46,ANON014.SH,13.78,1200.0,-1,34132
2000-01-14 09:15:03.64,ANON014.SH,13.77,500.0,-1,35298
2000-01-14 09:15:04.05,ANON014.SH,13.53,400.0,-1,41239
2000-01-14 09:15:04.18,ANON014.SH,12.2,1400.0,1,43639
2000-01-14 09:15:04.18,ANON014.SH,12.25,200.0,1,43660
2000-01-14 09:15:04.18,ANON014.SH,13.44,800.0,-1,43909
2000-01-14 09:15:04.18,ANON014.SH,14.03,100.0,-1,44267
2000-01-14 09:15:04.34,ANON014.SH,13.19,1900.0,-1,45831
2000-01-14 09:15:04.34,ANON014.SH,12.5,300.0,1,46271
2000-01-14 09:15:04.49,ANON014.SH,13.56,600.0,-1,47272
2000-01-14 09:15:04.49,ANON014.SH,13.92,600.0,-1,47728
2000-01-14 09:15:04.49,ANON014.SH,13.39,400.0,-1,48450
2000-01-14 09:15:04.49,ANON014.SH,13.67,400.0,-1,48496
2000-01-14 09:15:04.97,ANON014.SH,12.41,1000.0,1,53909
2000-01-14 09:15:05.09,ANON014.SH,12.52,900.0,1,56077
2000-01-14 09:15:05.09,ANON014.SH,13.49,1900.0,-1,56290
2000-01-14 09:15:05.09,ANON014.SH,13.69,1900.0,-1,56298
