datetime,sym,price,size,side,orderid
2000-01-05 09:15:00.32,ANON005.SH,50.5,200.0,-1,1611
2000-01-05 09:15:00.76,ANON005.SH,40.01,500.0,1,3311
2000-01-05 09:15:00.91,ANON005.SH,46.01,1000.0,-1,4174
2000-01-05 09:15:01.26,ANON005.SH,46.09,200.0,-1,6984
2000-01-05 09:15:01.32,ANON005.SH,41.33,350.0,1,7433
2000-01-05 09:15:01.54,ANON005.SH,45.0,300.0,-1,9614
2000-01-05 09:15:01.69,ANON005.SH,37.4,518.0,1,11990
2000-01-05 09:15:01.74,ANON005.SH,46.0,200.0,-1,13553
2000-01-05 09:15:01.74,ANON005.SH,47.0,200.0,-1,13599
2000-01-05 09:15:01.74,ANON005.SH,48.09,7000.0,-1,13801
2000-01-05 09:15:01.83,ANON005.SH,50.5,200.0,-1,14584
2000-01-05 09:15:01.83,ANON005.SH,46.95,200.0,-1,14593
2000-01-05 09:15:02.02,ANON005.SH,50.51,2600.0,-1,18104
2000-01-05 09:15:02.14,ANON005.SH,49.89,1500.0,-1,19162
2000-01-05 09:15:02.14,ANON005.SH,44.27,1000.0,-1,19171
2000-01-05 09:15:02.14,ANON005.SH,46.37,5000.0,-1,19233
2000-01-05 09:15:02.14,ANON005.SH,50.0,1500.0,-1,20299
2000-01-05 09:15:02.14,ANON005.SH,46.0,500.0,-1,20301
2000-01-05 09:15:02.24,ANON005.SH,50.3,400.0,-1,20706
2000-01-05 09:15:02.24,ANON005.SH,43.0,200.0,-1,20755
2000-01-05 09:15:02.24,ANON005.SH,42.44,400.0,-1,21078
2000-01-05 09:15:02.5,ANON005.SH,50.51,200.0,-1,25917
2000-01-05 09:15:02.61,ANON005.SH,50.5,400.0,-1,26646
2000-01-05 09:15:02.61,ANON005.SH,50.51,200.0,-1,26981
2000-01-05 09:15:02.76,ANON005.SH,50.28,600.0,-1,28718
2000-01-05 09:15:02.76,ANON005.SH,40.99,600.0,1,29742
2000-01-05 09:15:02.89,ANON005.SH,42.09,238.0,1,30601
2000-01-05 09:15:02.89,ANON005.SH,49.71,2700.0,-1,31056
2000-01-05 09:15:03.01,ANON005.SH,42.9,200.0,-1,33083
2000-01-05 09:15:03.01,ANON005.SH,43.9,200.0,-1,33101
2000-01-05 09:15:03.01,ANON005.SH,50.0,3600.0,-1,33954
2000-01-05 09:15:03.26,ANON005.SH,42.24,200.0,-1,36840
