datetime,sym,price,size,side,orderid
2000-01-03 09:15:00.04,ANON003.SZ,13.69,100.0,-1,1693
2000-01-03 09:15:00.04,ANON003.SZ,11.99,100.0,-1,2615
2000-01-03 09:15:00.04,ANON003.SZ,12.49,100.0,-1,2625
2000-01-03 09:15:00.04,ANON003.SZ,12.79,100.0,-1,2658
2000-01-03 09:15:00.04,ANON003.SZ,12.99,100.0,-1,2661
2000-01-03 09:15:00.04,ANON003.SZ,13.59,100.0,-1,2686
2000-01-03 09:15:00.04,ANON003.SZ,13.69,100.0,-1,3218
2000-01-03 09:15:00.04,ANON003.SZ,13.7,300.0,-1,3384
2000-01-03 09:15:00.05,ANON003.SZ,10.91,3600.0,1,6357
2000-01-03 09:15:00.05,ANON003.SZ,11.93,1000.0,-1,6632
2000-01-03 09:15:00.05,ANON003.SZ,12.98,400.0,-1,6663
2000-01-03 09:15:00.09,ANON003.SZ,11.59,600.0,-1,14346
2000-01-03 09:15:00.1,ANON003.SZ,10.01,1200.0,1,16537
2000-01-03 09:15:00.1,ANON003.SZ,11.02,200.0,1,17229
2000-01-03 09:15:00.11,ANON003.SZ,12.2,1000.0,-1,19832
2000-01-03 09:15:00.11,ANON003.SZ,12.6,2000.0,-1,19833
2000-01-03 09:15:00.11,ANON003.SZ,13.0,2000.0,-1,19834
2000-01-03 09:15:00.11,ANON003.SZ,13.5,3000.0,-1,19835
2000-01-03 09:15:00.11,ANON003.SZ,13.7,3000.0,-1,19836
2000-01-03 09:15:00.11,ANON003.SZ,13.7,4800.0,-1,20835
2000-01-03 09:15:00.11,ANON003.SZ,13.7,400.0,-1,20898
2000-01-03 09:15:00.13,ANON003.SZ,11.75,600.0,-1,23800
2000-01-03 09:15:00.13,ANON003.SZ,13.7,1000.0,-1,24554
2000-01-03 09:15:00.13,ANON003.SZ,9.17,300.0,1,26062
2000-01-03 09:15:00.14,ANON003.SZ,11.99,200.0,-1,27152
2000-01-03 09:15:00.14,ANON003.SZ,10.96,100.0,1,28548
2000-01-03 09:15:00.15,ANON003.SZ,13.4,200.0,-1,30779
2000-01-03 09:15:00.15,ANON003.SZ,13.7,200.0,-1,30780
2000-01-03 09:15:00.18,ANON003.SZ,10.51,1000.0,1,36371
2000-01-03 09:15:00.19,ANON003.SZ,11.01,300.0,1,37457
2000-01-03 09:15:00.19,ANON003.SZ,13.7,900.0,-1,38291
2000-01-03 09:15:00.2,ANON003.SZ,13.7,3500.0,-1,39220
2000-01-03 09:15:00.22,ANON003.SZ,13.68,100.0,-1,42500
2000-01-03 09:15:00.25,ANON003.SZ,13.7,400.0,-1,45337
2000-01-03 09:15:00.28,ANON003.SZ,11.5,3000.0,-1,48487
2000-01-03 09:15:00.3,ANON003.SZ,11.19,1000.0,1,49737
2000-01-03 09:15:00.31,ANON003.SZ,10.98,1000.0,1,50918
2000-01-03 09:15:00.31,ANON003.SZ,11.98,1000.0,-1,50919
2000-01-03 09:15:00.35,ANON003.SZ,12.55,1000.0,-1,53632
2000-01-03 09:15:00.37,ANON003.SZ,13.7,900.0,-1,54797
2000-01-03 09:15:00.39,ANON003.SZ,13.7,100.0,-1,56870
2000-01-03 09:15:00.42,ANON003.SZ,11.53,200.0,-1,58612
2000-01-03 09:15:00.42,ANON003.SZ,11.65,300.0,-1,58613
2000-01-03 09:15:00.42,ANON003.SZ,11.76,300.0,-1,58614
2000-01-03 09:15:00.42,ANON003.SZ,11.02,300.0,1,58641
2000-01-03 09:15:00.43,ANON003.SZ,13.7,1000.0,-1,58808
2000-01-03 09:15:00.43,ANON003.SZ,13.57,500.0,-1,58809
2000-01-03 09:15:00.65,ANON003.SZ,12.9,100.0,-1,68718
2000-01-03 09:15:00.71,ANON003.SZ,12.38,3000.0,-1,71256
2000-01-03 09:15:00.71,ANON003.SZ,13.68,3000.0,-1,71257
2000-01-03 09:15:00.71,ANON003.SZ,9.5,5000.0,1,71258
2000-01-03 09:15:00.75,ANON003.SZ,12.66,200.0,-1,72907
2000-01-03 09:15:00.75,ANON003.SZ,12.96,200.0,-1,72913
2000-01-03 09:15:00.75,ANON003.SZ,13.66,200.0,-1,72914
2000-01-03 09:15:00.86,ANON003.SZ,13.69,2000.0,-1,77463
2000-01-03 09:15:00.93,ANON003.SZ,11.16,2000.0,1,80074
2000-01-03 09:15:01.03,ANON003.SZ,10.8,39500.0,1,84371
2000-01-03 09:15:01.13,ANON003.SZ,13.7,2000.0,-1,88865
2000-01-03 09:15:01.18,ANON003.SZ,13.28,200.0,-1,91018
2000-01-03 09:15:01.24,ANON003.SZ,12.53,3000.0,-1,92884
2000-01-03 09:15:01.29,ANON003.SZ,13.13,900.0,-1,94512
2000-01-03 09:15:01.34,ANON003.SZ,13.7,2700.0,-1,95701
2000-01-03 09:15:01.44,ANON003.SZ,11.74,900.0,-1,98815
2000-01-03 09:15:01.61,ANON003.SZ,13.66,100.0,-1,102848
2000-01-03 09:15:01.71,ANON003.SZ,11.65,4000.0,-1,105168
2000-01-03 09:15:01.71,ANON003.SZ,13.45,1000.0,-1,105169
2000-01-03 09:15:01.76,ANON003.SZ,9.24,200.0,1,106363
2000-01-03 09:15:01.76,ANON003.SZ,11.48,1500.0,-1,106457
2000-01-03 09:15:01.76,ANON003.SZ,11.47,1500.0,-1,106466
2000-01-03 09:15:01.98,ANON003.SZ,11.57,500.0,-1,112234
2000-01-03 09:15:02.22,ANON003.SZ,11.26,1000.0,1,115878
2000-01-03 09:15:02.36,ANON003.SZ,11.18,500.0,1,117946
2000-01-03 09:15:02.63,ANON003.SZ,10.85,5000.0,1,120889
2000-01-03 09:15:02.63,ANON003.SZ,10.55,5000.0,1,120890
2000-01-03 09:15:02.63,ANON003.SZ,10.05,9000.0,1,120891
2000-01-03 09:15:02.73,ANON003.SZ,11.12,500.0,1,121836
2000-01-03 09:15:02.73,ANON003.SZ,11.75,500.0,-1,121839
2000-01-03 09:15:02.73,ANON003.SZ,11.87,500.0,-1,121840
2000-01-03 09:15:02.73,ANON003.SZ,13.57,1000.0,-1,121880
2000-01-03 09:15:02.86,ANON003.SZ,11.5,10000.0,-1,123369
2000-01-03 09:15:02.86,ANON003.SZ,11.6,10000.0,-1,123373
2000-01-03 09:15:02.86,ANON003.SZ,11.26,10000.0,1,123375
2000-01-03 09:15:02.92,ANON003.SZ,13.7,600.0,-1,124154
2000-01-03 09:15:02.96,ANON003.SZ,13.13,1500.0,-1,124424
2000-01-03 09:15:04.03,ANON003.SZ,13.7,200.0,-1,128810
2000-01-03 09:15:09.19,ANON003.SZ,11.36,100.0,-1,132817
2000-01-03 09:15:11.3,ANON003.SZ,13.69,100.0,-1,133735
2000-01-03 09:15:28.45,ANON003.SZ,13.7,400.0,-1,136768
2000-01-03 09:16:47.42,ANON003.SZ,13.69,400.0,-1,146619
2000-01-03 09:17:06.52,ANON003.SZ,11.65,1000.0,-1,149052
2000-01-03 09:17:14.06,ANON003.SZ,13.52,900.0,-1,150067
2000-01-03 09:17:39.9,ANON003.SZ,11.58,12300.0,-1,153509
