datetime,sym,price,size,side,orderid
2000-01-08 09:15:00.03,ANON008.SZ,26.8,100.0,-1,1160
2000-01-08 09:15:00.04,ANON008.SZ,27.19,100.0,-1,2958
2000-01-08 09:15:00.05,ANON008.SZ,24.78,800.0,-1,5241
2000-01-08 09:15:00.05,ANON008.SZ,29.07,100.0,-1,5291
2000-01-08 09:15:00.05,ANON008.SZ,24.8,300.0,-1,5913
2000-01-08 09:15:00.06,ANON008.SZ,26.09,300.0,-1,9721
2000-01-08 09:15:00.09,ANON008.SZ,23.32,500.0,1,17971
2000-01-08 09:15:00.12,ANON008.SZ,24.67,1800.0,-1,25885
2000-01-08 09:15:00.12,ANON008.SZ,23.88,200.0,1,26314
2000-01-08 09:15:00.12,ANON008.SZ,22.8,300.0,1,27375
2000-01-08 09:15:00.13,ANON008.SZ,24.88,1000.0,-1,28231
2000-01-08 09:15:00.13,ANON008.SZ,24.85,1000.0,-1,28232
2000-01-08 09:15:00.13,ANON008.SZ,24.8,1000.0,-1,28233
2000-01-08 09:15:00.13,ANON008.SZ,24.78,1000.0,-1,28234
2000-01-08 09:15:00.13,ANON008.SZ,24.76,1000.0,-1,28235
2000-01-08 09:15:00.13,ANON008.SZ,24.7,400.0,-1,30088
2000-01-08 09:15:00.13,ANON008.SZ,25.2,400.0,-1,30089
2000-01-08 09:15:00.13,ANON008.SZ,25.7,400.0,-1,30098
2000-01-08 09:15:00.15,ANON008.SZ,29.08,1000.0,-1,33753
2000-01-08 09:15:00.15,ANON008.SZ,29.08,900.0,-1,33816
2000-01-08 09:15:00.15,ANON008.SZ,24.95,300.0,-1,33895
2000-01-08 09:15:00.16,ANON008.SZ,25.2,300.0,-1,37031
2000-01-08 09:15:00.16,ANON008.SZ,25.45,300.0,-1,37060
2000-01-08 09:15:00.16,ANON008.SZ,25.7,300.0,-1,37061
2000-01-08 09:15:00.16,ANON008.SZ,25.95,300.0,-1,37062
2000-01-08 09:15:00.16,ANON008.SZ,26.2,300.0,-1,37063
2000-01-08 09:15:00.16,ANON008.SZ,26.45,300.0,-1,37066
2000-01-08 09:15:00.16,ANON008.SZ,26.7,300.0,-1,37068
2000-01-08 09:15:00.16,ANON008.SZ,26.95,300.0,-1,37069
2000-01-08 09:15:00.16,ANON008.SZ,23.8,300.0,1,37072
2000-01-08 09:15:00.16,ANON008.SZ,23.55,300.0,1,37074
2000-01-08 09:15:00.16,ANON008.SZ,23.3,300.0,1,37075
2000-01-08 09:15:00.17,ANON008.SZ,29.0,500.0,-1,39041
2000-01-08 09:15:00.22,ANON008.SZ,23.12,100.0,1,47985
2000-01-08 09:15:00.23,ANON008.SZ,29.0,200.0,-1,49254
2000-01-08 09:15:00.23,ANON008.SZ,23.9,1000.0,1,49301
2000-01-08 09:15:00.23,ANON008.SZ,24.9,1000.0,-1,49303
2000-01-08 09:15:00.31,ANON008.SZ,23.53,800.0,1,55278
2000-01-08 09:15:00.31,ANON008.SZ,23.73,100.0,1,55279
2000-01-08 09:15:00.31,ANON008.SZ,23.33,100.0,1,55280
2000-01-08 09:15:00.31,ANON008.SZ,23.05,700.0,1,55281
2000-01-08 09:15:00.31,ANON008.SZ,22.05,700.0,1,55282
2000-01-08 09:15:00.31,ANON008.SZ,22.53,700.0,1,55283
2000-01-08 09:15:00.31,ANON008.SZ,24.69,100.0,-1,55284
2000-01-08 09:15:00.31,ANON008.SZ,25.09,100.0,-1,55285
2000-01-08 09:15:00.31,ANON008.SZ,25.49,100.0,-1,55288
2000-01-08 09:15:00.31,ANON008.SZ,25.89,100.0,-1,55289
2000-01-08 09:15:00.31,ANON008.SZ,26.29,100.0,-1,55293
2000-01-08 09:15:00.31,ANON008.SZ,26.69,100.0,-1,55297
2000-01-08 09:15:00.31,ANON008.SZ,27.09,100.0,-1,55301
2000-01-08 09:15:00.31,ANON008.SZ,27.49,100.0,-1,55305
2000-01-08 09:15:00.31,ANON008.SZ,27.89,100.0,-1,55312
2000-01-08 09:15:00.31,ANON008.SZ,28.29,100.0,-1,55344
2000-01-08 09:15:00.31,ANON008.SZ,28.69,100.0,-1,55357
2000-01-08 09:15:00.35,ANON008.SZ,21.03,100.0,1,58231
2000-01-08 09:15:00.35,ANON008.SZ,22.03,100.0,1,58233
2000-01-08 09:15:00.37,ANON008.SZ,29.07,4000.0,-1,58991
2000-01-08 09:15:00.45,ANON008.SZ,26.99,100.0,-1,62663
2000-01-08 09:15:00.46,ANON008.SZ,21.01,100.0,1,63032
2000-01-08 09:15:00.46,ANON008.SZ,22.85,400.0,1,63186
2000-01-08 09:15:00.46,ANON008.SZ,28.59,200.0,-1,63201
2000-01-08 09:15:00.53,ANON008.SZ,23.25,200.0,1,65702
2000-01-08 09:15:00.69,ANON008.SZ,29.08,500.0,-1,73158
2000-01-08 09:15:00.72,ANON008.SZ,24.85,1600.0,-1,75121
2000-01-08 09:15:00.75,ANON008.SZ,23.07,400.0,1,76577
2000-01-08 09:15:00.75,ANON008.SZ,23.26,100.0,1,76830
2000-01-08 09:15:00.79,ANON008.SZ,24.58,1000.0,-1,78762
2000-01-08 09:15:00.8,ANON008.SZ,29.08,900.0,-1,79263
2000-01-08 09:15:00.8,ANON008.SZ,23.45,100.0,1,79484
2000-01-08 09:15:00.91,ANON008.SZ,28.64,1000.0,-1,83446
2000-01-08 09:15:00.95,ANON008.SZ,24.67,800.0,-1,84965
2000-01-08 09:15:01.02,ANON008.SZ,23.51,400.0,1,88140
2000-01-08 09:15:01.14,ANON008.SZ,26.98,100.0,-1,92993
2000-01-08 09:15:01.14,ANON008.SZ,26.28,200.0,-1,93013
2000-01-08 09:15:01.14,ANON008.SZ,23.01,100.0,1,93019
2000-01-08 09:15:01.14,ANON008.SZ,28.5,500.0,-1,93175
2000-01-08 09:15:01.18,ANON008.SZ,28.98,200.0,-1,94051
2000-01-08 09:15:01.18,ANON008.SZ,24.01,200.0,1,94056
2000-01-08 09:15:01.18,ANON008.SZ,25.68,200.0,-1,94067
2000-01-08 09:15:01.2,ANON008.SZ,28.0,1900.0,-1,94769
2000-01-08 09:15:01.31,ANON008.SZ,27.45,6200.0,-1,97311
2000-01-08 09:15:01.39,ANON008.SZ,24.57,1000.0,-1,98866
2000-01-08 09:15:01.67,ANON008.SZ,24.96,1000.0,-1,104378
