datetime,sym,price,size,bidorderid,askorderid
2000-01-14 09:16:11.5,ANON014.SH,14.03,4800.0,115608,0
2000-01-14 09:16:25.06,ANON014.SH,13.67,2500.0,0,77495
2000-01-14 09:17:09.13,ANON014.SH,12.2,1300.0,25009,0
2000-01-14 09:17:46.18,ANON014.SH,12.2,1400.0,43639,0
2000-01-14 09:18:14.79,ANON014.SH,12.96,2000.0,0,68799
2000-01-14 09:19:05.17,ANON014.SH,12.65,800.0,0,128060
2000-01-14 09:30:00.09,ANON014.SH,12.88,300.0,0,176404
2000-01-14 09:30:02.37,ANON014.SH,12.75,200.0,180030,201280
2000-01-14 09:30:02.37,ANON014.SH,12.75,100.0,194908,201280
2000-01-14 09:30:02.68,ANON014.SH,12.75,200.0,203721,201280
2000-01-14 09:30:02.87,ANON014.SH,12.75,200.0,206553,201280
2000-01-14 09:30:03.01,ANON014.SH,12.76,3600.0,0,166757
2000-01-14 09:30:03.81,ANON014.SH,12.75,100.0,217503,201280
2000-01-14 09:30:04.91,ANON014.SH,12.75,100.0,228619,201280
2000-01-14 09:30:04.91,ANON014.SH,12.78,1000.0,0,149581
2000-01-14 09:30:05.05,ANON014.SH,12.74,300.0,230593,230186
2000-01-14 09:30:05.21,ANON014.SH,12.74,100.0,233695,230186
2000-01-14 09:30:06.01,ANON014.SH,12.74,100.0,241431,230186
2000-01-14 09:30:06.01,ANON014.SH,12.74,500.0,241870,230186
2000-01-14 09:30:06.01,ANON014.SH,12.75,100.0,241870,201280
2000-01-14 09:30:06.01,ANON014.SH,12.75,100.0,241870,206982
2000-01-14 09:30:06.69,ANON014.SH,14.03,2000.0,0,21629
2000-01-14 09:30:07.48,ANON014.SH,12.75,1900.0,0,206982
2000-01-14 09:30:07.64,ANON014.SH,12.75,100.0,259732,211699
2000-01-14 09:30:07.64,ANON014.SH,12.75,100.0,259950,211699
2000-01-14 09:30:07.93,ANON014.SH,12.75,200.0,263347,211699
2000-01-14 09:30:08.24,ANON014.SH,12.7,1200.0,103634,266109
2000-01-14 09:30:08.24,ANON014.SH,12.7,600.0,266601,266109
2000-01-14 09:30:08.24,ANON014.SH,12.75,800.0,266601,211699
2000-01-14 09:30:08.24,ANON014.SH,12.75,200.0,266601,233245
2000-01-14 09:30:08.24,ANON014.SH,12.75,1600.0,266601,234689
2000-01-14 09:30:08.24,ANON014.SH,12.75,600.0,266604,234689
2000-01-14 09:30:08.38,ANON014.SH,12.68,100.0,65157,268368
2000-01-14 09:30:08.38,ANON014.SH,12.7,100.0,268524,268539
2000-01-14 09:30:08.38,ANON014.SH,12.7,100.0,268669,268539
2000-01-14 09:30:08.67,ANON014.SH,12.75,700.0,271165,234689
2000-01-14 09:30:08.67,ANON014.SH,12.75,300.0,271165,241593
