datetime,sym,price,size,bidorderid,askorderid
2000-01-04 09:17:53.64,ANON004.SH,9.91,1000.0,0,65578
2000-01-04 09:19:29.3,ANON004.SH,9.51,1800.0,14081,0
2000-01-04 09:19:44.42,ANON004.SH,9.78,2600.0,5248,0
2000-01-04 09:25:00.16,ANON004.SH,9.92,3000.0,65693,121250
2000-01-04 09:25:00.16,ANON004.SH,9.92,900.0,65693,162437
2000-01-04 09:25:00.16,ANON004.SH,9.92,100.0,97297,162437
2000-01-04 09:25:00.16,ANON004.SH,9.92,600.0,97297,162882
2000-01-04 09:25:00.16,ANON004.SH,9.92,800.0,120615,163764
2000-01-04 09:25:00.16,ANON004.SH,9.92,200.0,120615,164361
2000-01-04 09:25:00.16,ANON004.SH,9.92,100.0,120663,164361
2000-01-04 09:25:00.16,ANON004.SH,9.92,100.0,120679,164361
2000-01-04 09:25:00.16,ANON004.SH,9.92,100.0,120681,164361
2000-01-04 09:25:00.16,ANON004.SH,9.92,300.0,121622,164361
2000-01-04 09:25:00.16,ANON004.SH,9.92,100.0,128188,164361
2000-01-04 09:25:00.16,ANON004.SH,9.92,100.0,128502,164361
2000-01-04 09:25:00.16,ANON004.SH,9.92,100.0,142188,164361
2000-01-04 09:25:00.16,ANON004.SH,9.92,100.0,143435,164361
2000-01-04 09:25:00.16,ANON004.SH,9.92,1200.0,149046,164361
2000-01-04 09:25:00.16,ANON004.SH,9.92,300.0,149046,164744
2000-01-04 09:25:00.16,ANON004.SH,9.92,300.0,149046,9355
2000-01-04 09:25:00.16,ANON004.SH,9.92,300.0,149603,9355
2000-01-04 09:25:00.16,ANON004.SH,9.92,200.0,154043,9355
2000-01-04 09:25:00.16,ANON004.SH,9.92,400.0,154810,9355
2000-01-04 09:25:00.16,ANON004.SH,9.92,300.0,154810,151234
2000-01-04 09:25:00.16,ANON004.SH,9.92,1000.0,154810,80035
2000-01-04 09:25:00.16,ANON004.SH,9.92,1700.0,154810,129462
2000-01-04 09:25:00.16,ANON004.SH,9.92,100.0,155532,129462
2000-01-04 09:25:00.16,ANON004.SH,9.92,1400.0,156172,129462
2000-01-04 09:25:00.16,ANON004.SH,9.92,800.0,163566,129462
2000-01-04 09:25:00.16,ANON004.SH,9.92,2900.0,163566,142683
2000-01-04 09:25:00.16,ANON004.SH,9.92,100.0,163566,144745
2000-01-04 09:25:00.16,ANON004.SH,9.92,1400.0,163566,143152
2000-01-04 09:25:00.16,ANON004.SH,9.92,100.0,109884,143152
2000-01-04 09:25:00.16,ANON004.SH,9.92,200.0,147791,143152
2000-01-04 09:25:00.16,ANON004.SH,9.92,300.0,160335,143152
2000-01-04 09:25:00.16,ANON004.SH,9.92,3000.0,163976,143152
2000-01-04 09:25:00.16,ANON004.SH,9.92,1500.0,163976,128030
2000-01-04 09:25:00.16,ANON004.SH,9.92,700.0,163976,129058
2000-01-04 09:25:00.16,ANON004.SH,9.92,1000.0,163976,142208
2000-01-04 09:25:00.16,ANON004.SH,9.92,700.0,163976,154729
2000-01-04 09:25:00.16,ANON004.SH,9.92,1200.0,163976,13887
2000-01-04 09:25:00.16,ANON004.SH,9.92,500.0,163976,21712
2000-01-04 09:25:00.16,ANON004.SH,9.92,200.0,163976,29996
2000-01-04 09:25:00.16,ANON004.SH,9.92,100.0,163976,46846
2000-01-04 09:25:00.16,ANON004.SH,9.92,2000.0,163976,119460
2000-01-04 09:25:00.16,ANON004.SH,9.92,1500.0,163976,139343
2000-01-04 09:25:00.16,ANON004.SH,9.92,1000.0,163976,140169
2000-01-04 09:25:00.16,ANON004.SH,9.92,500.0,163976,143009
2000-01-04 09:25:00.16,ANON004.SH,9.92,800.0,163976,144125
2000-01-04 09:25:00.16,ANON004.SH,9.92,4000.0,163976,145188
2000-01-04 09:25:00.16,ANON004.SH,9.92,1000.0,163976,153578
2000-01-04 09:25:00.16,ANON004.SH,9.92,100.0,163976,19427
2000-01-04 09:25:00.16,ANON004.SH,9.92,800.0,163976,66625
2000-01-04 09:25:00.16,ANON004.SH,9.92,1000.0,163976,94218
2000-01-04 09:25:00.16,ANON004.SH,9.92,700.0,163976,103760
2000-01-04 09:25:00.16,ANON004.SH,9.92,1300.0,154597,103760
2000-01-04 09:25:00.16,ANON004.SH,9.92,200.0,154597,105276
2000-01-04 09:25:00.16,ANON004.SH,9.92,100.0,154597,142189
2000-01-04 09:25:00.16,ANON004.SH,9.92,700.0,154597,151098
2000-01-04 09:25:00.16,ANON004.SH,9.92,5000.0,154597,22402
2000-01-04 09:25:00.16,ANON004.SH,9.92,1000.0,154597,160642
2000-01-04 09:25:00.16,ANON004.SH,9.92,500.0,154597,161973
2000-01-04 09:25:00.16,ANON004.SH,9.92,300.0,154597,152980
2000-01-04 09:25:00.16,ANON004.SH,9.92,100.0,154597,78232
2000-01-04 09:25:00.16,ANON004.SH,9.92,2500.0,154597,80849
2000-01-04 09:25:00.16,ANON004.SH,9.92,5200.0,154597,143351
2000-01-04 09:25:00.16,ANON004.SH,9.92,10000.0,154597,153918
2000-01-04 09:25:00.16,ANON004.SH,9.92,300.0,154597,157190
2000-01-04 09:25:00.16,ANON004.SH,9.92,500.0,154597,45980
2000-01-04 09:25:00.16,ANON004.SH,9.92,12900.0,154597,111533
2000-01-04 09:25:00.16,ANON004.SH,9.92,1000.0,154597,116562
2000-01-04 09:25:00.16,ANON004.SH,9.92,6300.0,154597,158412
2000-01-04 09:25:00.16,ANON004.SH,9.92,900.0,159784,158412
2000-01-04 09:25:00.16,ANON004.SH,9.92,400.0,119514,158412
2000-01-04 09:25:00.16,ANON004.SH,9.92,100.0,120223,158412
2000-01-04 09:25:00.16,ANON004.SH,9.92,100.0,121608,158412
2000-01-04 09:25:00.16,ANON004.SH,9.92,100.0,128176,158412
2000-01-04 09:25:00.16,ANON004.SH,9.92,500.0,134403,158412
2000-01-04 09:25:00.16,ANON004.SH,9.92,100.0,143576,158412
2000-01-04 09:25:00.16,ANON004.SH,9.92,900.0,149023,158412
