datetime,sym,price,size,bidorderid,askorderid
2000-01-11 09:15:01.29,ANON011.SZ,0.0,100.0,112422,0
2000-01-11 09:15:01.32,ANON011.SZ,0.0,100.0,113472,0
2000-01-11 09:15:01.8,ANON011.SZ,0.0,700.0,0,125349
2000-01-11 09:15:04.03,ANON011.SZ,0.0,2000.0,0,156002
2000-01-11 09:16:03.23,ANON011.SZ,0.0,2000.0,171475,0
2000-01-11 09:16:28.58,ANON011.SZ,0.0,2000.0,174040,0
2000-01-11 09:16:36.17,ANON011.SZ,0.0,1300.0,136032,0
2000-01-11 09:16:53.14,ANON011.SZ,0.0,2000.0,179419,0
2000-01-11 09:17:12.55,ANON011.SZ,0.0,6000.0,0,176170
2000-01-11 09:17:22.31,ANON011.SZ,0.0,100.0,0,177443
2000-01-11 09:19:01.9,ANON011.SZ,0.0,100.0,202446,0
2000-01-11 09:19:02.22,ANON011.SZ,0.0,100.0,185422,0
2000-01-11 09:19:31.16,ANON011.SZ,0.0,2000.0,208401,0
2000-01-11 09:19:33.29,ANON011.SZ,0.0,1000.0,113671,0
2000-01-11 09:19:50.62,ANON011.SZ,0.0,2000.0,212221,0
2000-01-11 09:19:51.92,ANON011.SZ,0.0,10000.0,66010,0
2000-01-11 09:25:00,ANON011.SZ,19.86,200.0,175328,301570
2000-01-11 09:25:00,ANON011.SZ,19.86,100.0,215028,301570
2000-01-11 09:25:00,ANON011.SZ,19.86,100.0,217596,301570
2000-01-11 09:25:00,ANON011.SZ,19.86,100.0,254970,301570
2000-01-11 09:25:00,ANON011.SZ,19.86,100.0,254970,165829
2000-01-11 09:25:00,ANON011.SZ,19.86,100.0,254970,207414
2000-01-11 09:25:00,ANON011.SZ,19.86,100.0,254970,239394
2000-01-11 09:25:00,ANON011.SZ,19.86,100.0,254970,262201
2000-01-11 09:25:00,ANON011.SZ,19.86,100.0,254970,285050
2000-01-11 09:25:00,ANON011.SZ,19.86,100.0,254970,309095
2000-01-11 09:25:00,ANON011.SZ,19.86,100.0,254970,162704
2000-01-11 09:25:00,ANON011.SZ,19.86,100.0,254970,236696
2000-01-11 09:25:00,ANON011.SZ,19.86,100.0,277194,258411
2000-01-11 09:25:00,ANON011.SZ,19.86,100.0,298560,258411
2000-01-11 09:25:00,ANON011.SZ,19.86,100.0,298560,284818
2000-01-11 09:25:00,ANON011.SZ,19.86,100.0,298560,307450
2000-01-11 09:25:00,ANON011.SZ,19.86,200.0,121514,85431
2000-01-11 09:25:00,ANON011.SZ,19.86,200.0,264586,85431
2000-01-11 09:25:00,ANON011.SZ,19.86,100.0,270865,85431
2000-01-11 09:25:00,ANON011.SZ,19.86,1500.0,280428,85431
2000-01-11 09:25:00,ANON011.SZ,19.86,300.0,280428,203915
2000-01-11 09:25:00,ANON011.SZ,19.86,200.0,285539,203915
2000-01-11 09:25:00,ANON011.SZ,19.86,100.0,295683,203915
2000-01-11 09:25:00,ANON011.SZ,19.86,300.0,301879,203915
2000-01-11 09:25:00,ANON011.SZ,19.86,400.0,302315,203915
2000-01-11 09:25:00,ANON011.SZ,19.86,900.0,302374,203915
2000-01-11 09:25:00,ANON011.SZ,19.86,200.0,302993,203915
2000-01-11 09:25:00,ANON011.SZ,19.86,500.0,302993,308602
2000-01-11 09:25:00,ANON011.SZ,19.86,500.0,303404,308602
2000-01-11 09:25:00,ANON011.SZ,19.86,300.0,304943,308602
2000-01-11 09:25:00,ANON011.SZ,19.86,300.0,303372,308602
2000-01-11 09:25:00,ANON011.SZ,19.86,500.0,110078,308602
2000-01-11 09:25:00,ANON011.SZ,19.86,200.0,135989,308602
2000-01-11 09:25:00,ANON011.SZ,19.86,200.0,138350,308602
2000-01-11 09:25:00,ANON011.SZ,19.86,200.0,162689,308602
2000-01-11 09:25:00,ANON011.SZ,19.86,100.0,209101,308602
2000-01-11 09:25:00,ANON011.SZ,19.86,500.0,213184,308602
2000-01-11 09:25:00,ANON011.SZ,19.86,400.0,213184,309221
2000-01-11 09:25:00,ANON011.SZ,19.86,200.0,284809,309221
2000-01-11 09:25:00,ANON011.SZ,19.86,100.0,276149,309221
