datetime,sym,price,size,bidorderid,askorderid
2000-01-08 09:15:01.79,ANON008.SZ,0.0,100.0,79484,0
2000-01-08 09:16:10.04,ANON008.SZ,0.0,300.0,0,117051
2000-01-08 09:16:39.66,ANON008.SZ,0.0,1000.0,131007,0
2000-01-08 09:25:00,ANON008.SZ,24.21,100.0,220923,176166
2000-01-08 09:25:00,ANON008.SZ,24.21,100.0,220923,160938
2000-01-08 09:25:00,ANON008.SZ,24.21,100.0,220923,176367
2000-01-08 09:25:00,ANON008.SZ,24.21,100.0,220923,225676
2000-01-08 09:25:00,ANON008.SZ,24.21,100.0,220923,224532
2000-01-08 09:25:00,ANON008.SZ,24.21,200.0,174981,224532
2000-01-08 09:25:00,ANON008.SZ,24.21,100.0,174981,180650
2000-01-08 09:25:00,ANON008.SZ,24.21,300.0,174981,219665
2000-01-08 09:25:00,ANON008.SZ,24.21,300.0,174981,219750
2000-01-08 09:25:00,ANON008.SZ,24.21,100.0,174981,219799
2000-01-08 09:25:00,ANON008.SZ,24.21,100.0,180944,219799
2000-01-08 09:25:00,ANON008.SZ,24.21,100.0,155746,219799
2000-01-08 09:25:00,ANON008.SZ,24.21,200.0,155746,219842
2000-01-08 09:30:00.22,ANON008.SZ,0.0,200.0,0,218040
2000-01-08 09:30:00.74,ANON008.SZ,0.0,300.0,0,219894
2000-01-08 09:30:00.76,ANON008.SZ,0.0,100.0,0,219842
2000-01-08 09:30:05.99,ANON008.SZ,0.0,100.0,0,399736
2000-01-08 09:30:19.01,ANON008.SZ,0.0,1200.0,0,413899
2000-01-08 09:30:22.53,ANON008.SZ,24.2,200.0,766593,445759
2000-01-08 09:30:22.53,ANON008.SZ,24.2,300.0,766606,445759
2000-01-08 09:30:22.6,ANON008.SZ,0.0,100.0,505604,0
2000-01-08 09:30:22.65,ANON008.SZ,0.0,100.0,728921,0
2000-01-08 09:30:25.57,ANON008.SZ,24.2,100.0,798808,445759
2000-01-08 09:30:25.57,ANON008.SZ,24.2,300.0,798818,445759
2000-01-08 09:30:28.11,ANON008.SZ,0.0,700.0,737235,0
2000-01-08 09:30:28.61,ANON008.SZ,24.07,100.0,767892,826690
2000-01-08 09:30:30.81,ANON008.SZ,0.0,200.0,0,518403
2000-01-08 09:30:37.21,ANON008.SZ,24.08,100.0,833296,902002
2000-01-08 09:30:39.96,ANON008.SZ,0.0,700.0,291242,0
2000-01-08 09:30:42.3,ANON008.SZ,0.0,1200.0,0,820181
2000-01-08 09:30:43.09,ANON008.SZ,0.0,200.0,0,846350
2000-01-08 09:30:48.4,ANON008.SZ,24.07,200.0,892603,972177
2000-01-08 09:30:48.96,ANON008.SZ,24.07,100.0,975804,972177
2000-01-08 09:30:48.96,ANON008.SZ,24.08,400.0,975804,902002
2000-01-08 09:30:49.57,ANON008.SZ,24.06,200.0,976568,980037
2000-01-08 09:30:49.57,ANON008.SZ,24.07,200.0,980121,976787
2000-01-08 09:30:54.94,ANON008.SZ,0.0,200.0,0,939403
2000-01-08 09:30:57.95,ANON008.SZ,0.0,1200.0,0,902002
2000-01-08 09:30:58.52,ANON008.SZ,24.07,100.0,1026217,976787
2000-01-08 09:30:58.52,ANON008.SZ,24.07,900.0,1026223,976787
2000-01-08 09:30:58.52,ANON008.SZ,24.07,200.0,1026223,1007406
