datetime,sym,price,size,bidorderid,askorderid
2000-01-02 09:15:01.18,ANON002.SZ,0.0,1000.0,0,90956
2000-01-02 09:15:02.91,ANON002.SZ,0.0,1000.0,79578,0
2000-01-02 09:15:06.45,ANON002.SZ,0.0,20000.0,0,129243
2000-01-02 09:18:02.54,ANON002.SZ,0.0,200.0,58906,0
2000-01-02 09:25:00,ANON002.SZ,11.99,100.0,175617,133091
2000-01-02 09:25:00,ANON002.SZ,11.99,300.0,175617,155114
2000-01-02 09:25:00,ANON002.SZ,11.99,100.0,175617,175327
2000-01-02 09:25:00,ANON002.SZ,11.99,1800.0,175617,225215
2000-01-02 09:25:00,ANON002.SZ,11.99,100.0,175617,238443
2000-01-02 09:25:00,ANON002.SZ,11.99,400.0,175617,259371
2000-01-02 09:25:00,ANON002.SZ,11.99,100.0,175617,240008
2000-01-02 09:25:00,ANON002.SZ,11.99,100.0,175617,245466
2000-01-02 09:25:00,ANON002.SZ,11.99,100.0,175617,214191
2000-01-02 09:25:00,ANON002.SZ,11.99,300.0,175617,61165
2000-01-02 09:25:00,ANON002.SZ,11.99,1900.0,175617,256869
2000-01-02 09:25:00,ANON002.SZ,11.99,300.0,241789,256869
2000-01-02 09:25:00,ANON002.SZ,11.99,500.0,241822,256869
2000-01-02 09:25:00,ANON002.SZ,11.99,600.0,241876,256869
2000-01-02 09:25:00,ANON002.SZ,11.99,200.0,241956,256869
2000-01-02 09:25:00,ANON002.SZ,11.99,300.0,60820,256869
2000-01-02 09:25:00,ANON002.SZ,11.99,100.0,137002,256869
2000-01-02 09:25:00,ANON002.SZ,11.99,1900.0,175503,256869
2000-01-02 09:25:00,ANON002.SZ,11.99,700.0,175503,257287
2000-01-02 09:25:00,ANON002.SZ,11.99,1200.0,175504,257287
2000-01-02 09:25:00,ANON002.SZ,11.99,600.0,198230,257287
2000-01-02 09:25:00,ANON002.SZ,11.99,200.0,198330,257287
2000-01-02 09:25:00,ANON002.SZ,11.99,100.0,214193,257287
2000-01-02 09:25:00,ANON002.SZ,11.99,1400.0,222961,257287
2000-01-02 09:25:00,ANON002.SZ,11.99,300.0,224116,257287
