datetime,sym,price,size,bidorderid,askorderid
2000-01-01 09:30:06.39,ANON001.SZ,5.86,1100.0,587176,633005
2000-01-01 09:30:06.39,ANON001.SZ,5.86,300.0,596019,633005
2000-01-01 09:30:06.39,ANON001.SZ,5.86,300.0,599489,633005
2000-01-01 09:30:06.39,ANON001.SZ,5.86,100.0,601791,633005
2000-01-01 09:30:06.39,ANON001.SZ,5.85,300.0,554887,633005
2000-01-01 09:30:06.39,ANON001.SZ,5.85,200.0,581897,633005
2000-01-01 09:30:06.39,ANON001.SZ,5.85,400.0,590322,633005
2000-01-01 09:30:06.39,ANON001.SZ,5.85,100.0,599928,633005
2000-01-01 09:30:06.39,ANON001.SZ,5.85,100.0,600021,633005
2000-01-01 09:30:06.39,ANON001.SZ,5.85,100.0,600839,633005
2000-01-01 09:30:06.39,ANON001.SZ,5.82,1000.0,343817,633005
2000-01-01 09:30:06.45,ANON001.SZ,5.87,500.0,634896,631147
2000-01-01 09:30:06.45,ANON001.SZ,5.87,100.0,634899,631147
2000-01-01 09:30:06.45,ANON001.SZ,5.87,100.0,634936,631147
2000-01-01 09:30:08.99,ANON001.SZ,0.0,900.0,0,629049
2000-01-01 09:30:08.99,ANON001.SZ,0.0,1000.0,0,629073
2000-01-01 09:30:08.99,ANON001.SZ,0.0,600.0,0,629075
2000-01-01 09:30:08.99,ANON001.SZ,0.0,1600.0,0,629077
2000-01-01 09:30:08.99,ANON001.SZ,0.0,700.0,0,629059
2000-01-01 09:30:08.99,ANON001.SZ,0.0,500.0,0,629608
2000-01-01 09:30:08.99,ANON001.SZ,0.0,1600.0,0,629615
2000-01-01 09:30:08.99,ANON001.SZ,0.0,1200.0,0,629623
2000-01-01 09:30:09.12,ANON001.SZ,0.0,300.0,0,667093
2000-01-01 09:30:09.27,ANON001.SZ,0.0,100.0,0,651675
2000-01-01 09:30:09.27,ANON001.SZ,0.0,1900.0,0,629079
2000-01-01 09:30:09.27,ANON001.SZ,0.0,1600.0,0,629082
2000-01-01 09:30:09.3,ANON001.SZ,5.85,100.0,672942,643075
2000-01-01 09:30:09.31,ANON001.SZ,5.85,100.0,673130,643075
2000-01-01 09:30:09.4,ANON001.SZ,5.84,100.0,672000,675039
2000-01-01 09:30:09.4,ANON001.SZ,5.83,200.0,673942,675039
2000-01-01 09:30:09.4,ANON001.SZ,5.82,700.0,343817,675039
2000-01-01 09:30:09.51,ANON001.SZ,5.85,200.0,677929,643075
2000-01-01 09:30:09.56,ANON001.SZ,0.0,100.0,0,559319
2000-01-01 09:30:10.15,ANON001.SZ,5.82,100.0,343817,689735
2000-01-01 09:30:10.15,ANON001.SZ,5.82,100.0,672187,689735
2000-01-01 09:30:10.34,ANON001.SZ,5.85,200.0,692028,694412
2000-01-01 09:30:10.43,ANON001.SZ,5.85,100.0,692028,696055
2000-01-01 09:30:10.55,ANON001.SZ,0.0,300.0,0,643944
2000-01-01 09:30:10.55,ANON001.SZ,0.0,100.0,0,643734
2000-01-01 09:30:10.75,ANON001.SZ,5.85,2700.0,692028,701884
2000-01-01 09:30:11.08,ANON001.SZ,0.0,700.0,0,667355
2000-01-01 09:30:11.08,ANON001.SZ,0.0,1600.0,0,667161
2000-01-01 09:30:11.08,ANON001.SZ,0.0,500.0,0,667354
2000-01-01 09:30:11.18,ANON001.SZ,0.0,200.0,0,646448
2000-01-01 09:30:11.26,ANON001.SZ,5.85,100.0,692028,711176
2000-01-01 09:30:11.26,ANON001.SZ,5.85,200.0,692029,711176
2000-01-01 09:30:11.37,ANON001.SZ,5.85,800.0,692029,713290
2000-01-01 09:30:12.3,ANON001.SZ,5.85,200.0,729737,713290
2000-01-01 09:30:12.3,ANON001.SZ,5.85,300.0,729740,713290
2000-01-01 09:30:12.3,ANON001.SZ,5.85,100.0,729740,713296
2000-01-01 09:30:12.3,ANON001.SZ,5.85,100.0,729745,713296
2000-01-01 09:30:12.3,ANON001.SZ,5.85,200.0,729745,715567
2000-01-01 09:30:12.3,ANON001.SZ,5.85,300.0,729745,727791
2000-01-01 09:30:12.3,ANON001.SZ,5.85,100.0,729745,729659
2000-01-01 09:30:12.3,ANON001.SZ,5.86,100.0,729745,651610
2000-01-01 09:30:12.3,ANON001.SZ,5.86,100.0,729745,709384
2000-01-01 09:30:12.3,ANON001.SZ,5.87,300.0,729745,667429
2000-01-01 09:30:12.7,ANON001.SZ,5.85,200.0,733820,738913
2000-01-01 09:30:12.7,ANON001.SZ,5.84,400.0,714722,738913
2000-01-01 09:30:13.5,ANON001.SZ,5.84,200.0,714722,752473
2000-01-01 09:30:13.5,ANON001.SZ,5.84,400.0,714722,752475
2000-01-01 09:30:13.5,ANON001.SZ,5.84,100.0,715498,752475
2000-01-01 09:30:13.5,ANON001.SZ,5.84,100.0,717021,752475
2000-01-01 09:30:13.57,ANON001.SZ,0.0,100.0,0,661804
2000-01-01 09:30:13.93,ANON001.SZ,5.84,100.0,717021,760705
2000-01-01 09:30:13.94,ANON001.SZ,5.84,400.0,717021,760807
2000-01-01 09:30:13.94,ANON001.SZ,5.83,4200.0,690255,760807
2000-01-01 09:30:14.95,ANON001.SZ,5.84,300.0,760928,775403
2000-01-01 09:30:14.95,ANON001.SZ,5.84,500.0,760928,775405
2000-01-01 09:30:14.95,ANON001.SZ,5.84,200.0,760928,775410
2000-01-01 09:30:14.95,ANON001.SZ,5.84,300.0,761270,775410
2000-01-01 09:30:14.96,ANON001.SZ,0.0,1800.0,0,651685
2000-01-01 09:30:15.06,ANON001.SZ,0.0,200.0,0,594628
2000-01-01 09:30:15.1,ANON001.SZ,5.85,300.0,778308,745040
2000-01-01 09:30:15.61,ANON001.SZ,5.84,300.0,761270,788723
2000-01-01 09:30:15.61,ANON001.SZ,5.84,500.0,763320,788723
2000-01-01 09:30:15.99,ANON001.SZ,0.0,200.0,0,759945
2000-01-01 09:30:15.99,ANON001.SZ,0.0,200.0,0,759964
2000-01-01 09:30:15.99,ANON001.SZ,0.0,100.0,0,673799
2000-01-01 09:30:16.02,ANON001.SZ,0.0,700.0,0,760408
2000-01-01 09:30:16.02,ANON001.SZ,0.0,200.0,0,673852
2000-01-01 09:30:16.02,ANON001.SZ,0.0,800.0,0,666975
2000-01-01 09:30:16.95,ANON001.SZ,5.84,100.0,808953,788723
2000-01-01 09:30:16.95,ANON001.SZ,0.0,400.0,746737,0
2000-01-01 09:30:16.97,ANON001.SZ,5.84,100.0,809150,788723
2000-01-01 09:30:17.04,ANON001.SZ,5.84,200.0,809150,810102
2000-01-01 09:30:17.04,ANON001.SZ,5.84,100.0,809150,810105
2000-01-01 09:30:17.42,ANON001.SZ,0.0,300.0,0,732627
2000-01-01 09:30:17.44,ANON001.SZ,5.84,100.0,809150,814754
2000-01-01 09:30:17.98,ANON001.SZ,5.84,300.0,809150,820858
2000-01-01 09:30:17.98,ANON001.SZ,5.84,200.0,809150,820899
2000-01-01 09:30:18.21,ANON001.SZ,0.0,200.0,0,673537
2000-01-01 09:30:18.25,ANON001.SZ,5.83,500.0,690255,825029
2000-01-01 09:30:18.44,ANON001.SZ,5.84,300.0,828810,823838
2000-01-01 09:30:18.44,ANON001.SZ,5.84,400.0,828810,823842
2000-01-01 09:30:18.44,ANON001.SZ,5.84,200.0,828810,823864
2000-01-01 09:30:18.45,ANON001.SZ,5.84,800.0,828937,823864
2000-01-01 09:30:18.46,ANON001.SZ,0.0,500.0,673509,0
2000-01-01 09:30:19.41,ANON001.SZ,5.84,200.0,828937,843628
2000-01-01 09:30:19.41,ANON001.SZ,5.84,100.0,838022,843628
2000-01-01 09:30:19.41,ANON001.SZ,5.83,1200.0,690255,843628
2000-01-01 09:30:19.41,ANON001.SZ,0.0,1700.0,0,661726
2000-01-01 09:30:19.42,ANON001.SZ,0.0,600.0,718903,0
2000-01-01 09:30:19.49,ANON001.SZ,0.0,200.0,0,841825
2000-01-01 09:30:19.71,ANON001.SZ,0.0,800.0,0,641935
2000-01-01 09:30:20.17,ANON001.SZ,5.83,500.0,690255,853108
2000-01-01 09:30:20.45,ANON001.SZ,5.83,2600.0,690255,856371
2000-01-01 09:30:20.45,ANON001.SZ,5.83,500.0,808740,856371
2000-01-01 09:30:20.45,ANON001.SZ,5.83,400.0,849609,856371
2000-01-01 09:30:20.46,ANON001.SZ,0.0,1600.0,0,667352
2000-01-01 09:30:20.78,ANON001.SZ,0.0,200.0,0,845532
2000-01-01 09:30:20.89,ANON001.SZ,0.0,100.0,0,660309
2000-01-01 09:30:21.19,ANON001.SZ,5.83,400.0,861931,866632
2000-01-01 09:30:21.22,ANON001.SZ,5.84,100.0,867192,861030
2000-01-01 09:30:21.22,ANON001.SZ,5.84,100.0,867192,866620
2000-01-01 09:30:21.29,ANON001.SZ,0.0,5600.0,530858,0
2000-01-01 09:30:21.38,ANON001.SZ,5.85,300.0,869530,745040
2000-01-01 09:30:21.38,ANON001.SZ,5.85,200.0,869530,780729
2000-01-01 09:30:21.38,ANON001.SZ,5.85,200.0,869530,837891
2000-01-01 09:30:21.38,ANON001.SZ,5.85,700.0,869530,837923
2000-01-01 09:30:21.38,ANON001.SZ,5.85,400.0,869530,839079
2000-01-01 09:30:22.09,ANON001.SZ,0.0,600.0,0,645116
2000-01-01 09:30:24.19,ANON001.SZ,5.83,200.0,861931,900145
2000-01-01 09:30:24.19,ANON001.SZ,5.83,200.0,861931,900148
2000-01-01 09:30:24.19,ANON001.SZ,0.0,100.0,0,666934
2000-01-01 09:30:24.19,ANON001.SZ,5.83,100.0,861931,900238
2000-01-01 09:30:24.2,ANON001.SZ,5.84,200.0,900329,869539
2000-01-01 09:30:24.2,ANON001.SZ,5.84,200.0,900329,869797
2000-01-01 09:30:24.2,ANON001.SZ,5.84,8800.0,900329,887078
2000-01-01 09:30:24.22,ANON001.SZ,5.83,100.0,861931,900538
2000-01-01 09:30:24.22,ANON001.SZ,5.83,100.0,869510,900538
2000-01-01 09:30:25.69,ANON001.SZ,5.84,300.0,916667,909779
2000-01-01 09:30:25.69,ANON001.SZ,5.84,300.0,916750,909779
2000-01-01 09:30:26.94,ANON001.SZ,5.85,700.0,931470,839079
2000-01-01 09:30:26.94,ANON001.SZ,5.85,800.0,931470,860954
2000-01-01 09:30:26.94,ANON001.SZ,5.85,200.0,931470,867446
2000-01-01 09:30:27.11,ANON001.SZ,5.84,600.0,916750,932957
2000-01-01 09:30:27.25,ANON001.SZ,5.84,100.0,916750,934575
2000-01-01 09:30:27.25,ANON001.SZ,5.84,100.0,918800,934575
2000-01-01 09:30:27.25,ANON001.SZ,5.84,100.0,921453,934575
2000-01-01 09:30:27.25,ANON001.SZ,5.84,100.0,921592,934575
2000-01-01 09:30:27.32,ANON001.SZ,0.0,900.0,0,667344
2000-01-01 09:30:27.98,ANON001.SZ,0.0,400.0,908375,0
2000-01-01 09:30:28.19,ANON001.SZ,5.87,900.0,946101,946164
2000-01-01 09:30:28.21,ANON001.SZ,5.87,700.0,946101,946336
2000-01-01 09:30:28.98,ANON001.SZ,5.85,300.0,935396,955345
2000-01-01 09:30:29.22,ANON001.SZ,5.85,200.0,935396,957776
2000-01-01 09:30:29.22,ANON001.SZ,5.85,300.0,935413,957776
2000-01-01 09:30:29.22,ANON001.SZ,5.85,400.0,935440,957776
2000-01-01 09:30:30.38,ANON001.SZ,5.86,400.0,957804,967223
2000-01-01 09:30:30.38,ANON001.SZ,5.86,400.0,957804,967227
2000-01-01 09:30:30.38,ANON001.SZ,5.86,200.0,957804,967231
2000-01-01 09:30:30.87,ANON001.SZ,5.86,300.0,967314,972536
2000-01-01 09:30:30.87,ANON001.SZ,5.86,300.0,967314,972541
2000-01-01 09:30:30.87,ANON001.SZ,5.86,300.0,967314,972543
2000-01-01 09:30:30.87,ANON001.SZ,5.86,100.0,967314,972549
2000-01-01 09:30:31.76,ANON001.SZ,5.86,100.0,972637,981482
2000-01-01 09:30:32.23,ANON001.SZ,5.86,300.0,972637,985058
2000-01-01 09:30:32.63,ANON001.SZ,5.86,200.0,972637,987951
2000-01-01 09:30:33.22,ANON001.SZ,5.86,100.0,972637,992083
2000-01-01 09:30:33.77,ANON001.SZ,5.87,100.0,997577,946905
2000-01-01 09:30:33.77,ANON001.SZ,5.87,1200.0,997577,964210
2000-01-01 09:30:34.08,ANON001.SZ,0.0,100.0,676452,0
2000-01-01 09:30:34.09,ANON001.SZ,0.0,100.0,676460,0
2000-01-01 09:30:34.1,ANON001.SZ,5.87,300.0,998969,1000359
2000-01-01 09:30:34.1,ANON001.SZ,5.87,200.0,999229,1000359
2000-01-01 09:30:34.1,ANON001.SZ,5.87,100.0,999229,1000405
2000-01-01 09:30:34.1,ANON001.SZ,5.87,500.0,999972,1000405
2000-01-01 09:30:34.11,ANON001.SZ,5.87,1000.0,999972,1000457
2000-01-01 09:30:34.49,ANON001.SZ,5.87,100.0,1003863,1000773
2000-01-01 09:30:34.97,ANON001.SZ,0.0,400.0,955382,0
2000-01-01 09:30:35.02,ANON001.SZ,5.87,200.0,1003863,1008605
2000-01-01 09:30:35.02,ANON001.SZ,5.86,300.0,972637,1008605
2000-01-01 09:30:36.67,ANON001.SZ,0.0,100.0,0,524983
2000-01-01 09:30:36.8,ANON001.SZ,5.87,700.0,1024730,1016922
2000-01-01 09:30:38.75,ANON001.SZ,0.0,1200.0,923209,0
2000-01-01 09:30:38.91,ANON001.SZ,0.0,200.0,0,655167
2000-01-01 09:30:38.91,ANON001.SZ,0.0,100.0,0,650812
2000-01-01 09:30:39.05,ANON001.SZ,0.0,300.0,921749,0
2000-01-01 09:30:39.11,ANON001.SZ,5.86,300.0,990982,1041727
2000-01-01 09:30:39.16,ANON001.SZ,0.0,100.0,923167,0
2000-01-01 09:30:39.28,ANON001.SZ,5.86,100.0,990982,1043061
2000-01-01 09:30:39.62,ANON001.SZ,0.0,100.0,928490,0
2000-01-01 09:30:39.62,ANON001.SZ,0.0,300.0,928594,0
2000-01-01 09:30:39.72,ANON001.SZ,5.87,300.0,1046949,1016922
2000-01-01 09:30:39.72,ANON001.SZ,5.87,100.0,1046949,1025408
2000-01-01 09:30:39.72,ANON001.SZ,5.87,500.0,1046949,1027351
2000-01-01 09:30:39.83,ANON001.SZ,0.0,900.0,930724,0
2000-01-01 09:30:42.3,ANON001.SZ,5.87,100.0,1064539,1027351
2000-01-01 09:30:42.3,ANON001.SZ,5.87,600.0,1064539,1049872
2000-01-01 09:30:42.91,ANON001.SZ,0.0,300.0,0,952646
2000-01-01 09:30:43.05,ANON001.SZ,0.0,300.0,921753,0
2000-01-01 09:30:43.1,ANON001.SZ,5.87,900.0,1064539,1071229
2000-01-01 09:30:43.22,ANON001.SZ,0.0,100.0,934069,0
2000-01-01 09:30:43.44,ANON001.SZ,5.87,700.0,1064539,1074253
2000-01-01 09:30:43.44,ANON001.SZ,5.87,300.0,1067477,1074253
2000-01-01 09:30:43.44,ANON001.SZ,5.87,100.0,1070078,1074253
2000-01-01 09:30:43.44,ANON001.SZ,5.86,400.0,990982,1074253
2000-01-01 09:30:47.11,ANON001.SZ,0.0,100.0,0,659602
2000-01-01 09:30:47.13,ANON001.SZ,5.87,200.0,1100122,1074632
2000-01-01 09:30:47.13,ANON001.SZ,5.87,100.0,1100122,1084351
2000-01-01 09:30:47.13,ANON001.SZ,5.87,100.0,1100122,1084546
2000-01-01 09:30:47.13,ANON001.SZ,5.87,300.0,1100122,1092624
2000-01-01 09:30:47.13,ANON001.SZ,0.0,100.0,0,659797
2000-01-01 09:30:47.14,ANON001.SZ,0.0,100.0,0,659753
2000-01-01 09:30:47.37,ANON001.SZ,0.0,100.0,0,653289
2000-01-01 09:30:47.95,ANON001.SZ,5.86,300.0,990982,1104499
2000-01-01 09:30:48.07,ANON001.SZ,0.0,100.0,0,653959
2000-01-01 09:30:48.55,ANON001.SZ,5.87,100.0,1108779,1092624
2000-01-01 09:30:48.78,ANON001.SZ,0.0,100.0,0,654970
2000-01-01 09:30:49.15,ANON001.SZ,0.0,100.0,976796,0
2000-01-01 09:30:49.5,ANON001.SZ,5.87,100.0,1115920,1092624
2000-01-01 09:30:49.77,ANON001.SZ,0.0,400.0,0,654851
2000-01-01 09:30:49.78,ANON001.SZ,0.0,100.0,0,654843
2000-01-01 09:30:49.78,ANON001.SZ,0.0,100.0,0,654855
2000-01-01 09:30:49.97,ANON001.SZ,0.0,100.0,0,654129
2000-01-01 09:30:49.97,ANON001.SZ,0.0,100.0,0,654694
2000-01-01 09:30:49.98,ANON001.SZ,0.0,100.0,0,654691
2000-01-01 09:30:51.19,ANON001.SZ,5.86,100.0,990982,1125793
2000-01-01 09:30:51.19,ANON001.SZ,5.86,100.0,990982,1125809
2000-01-01 09:30:51.19,ANON001.SZ,5.86,100.0,990982,1125811
2000-01-01 09:30:51.2,ANON001.SZ,5.86,100.0,990982,1125846
2000-01-01 09:30:51.21,ANON001.SZ,5.86,100.0,992624,1125916
2000-01-01 09:30:51.21,ANON001.SZ,5.86,300.0,992628,1125916
2000-01-01 09:30:51.21,ANON001.SZ,5.86,100.0,992628,1125921
2000-01-01 09:30:51.21,ANON001.SZ,5.86,100.0,992628,1125947
2000-01-01 09:30:53.09,ANON001.SZ,5.86,100.0,1013707,1138306
2000-01-01 09:30:53.09,ANON001.SZ,5.86,200.0,1018640,1138306
2000-01-01 09:30:53.09,ANON001.SZ,5.86,500.0,1043647,1138306
2000-01-01 09:30:53.09,ANON001.SZ,5.86,100.0,1043651,1138306
2000-01-01 09:30:53.09,ANON001.SZ,5.86,100.0,1043656,1138306
2000-01-01 09:30:53.09,ANON001.SZ,5.86,100.0,1086587,1138306
2000-01-01 09:30:53.09,ANON001.SZ,5.86,100.0,1086611,1138306
2000-01-01 09:30:53.09,ANON001.SZ,5.86,400.0,1086612,1138306
2000-01-01 09:30:53.09,ANON001.SZ,5.86,100.0,1092732,1138306
2000-01-01 09:30:53.09,ANON001.SZ,5.86,200.0,1126198,1138306
2000-01-01 09:30:54.26,ANON001.SZ,5.85,600.0,935440,1144184
